,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
6596,Naive Bayes,80.85057471,79.26785714,80.38461538,79.34106634,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'thal']"
6597,Naive Bayes,82.88505747,81.86929737,81.15384615,81.29335467,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'ca', 'thal']"
6598,Naive Bayes,79.82758621,85.02863803,69.3956044,75.5259198,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca']"
6599,Naive Bayes,79.55172414,78.4793956,76.86813187,77.41327944,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'slope', 'thal']"
6600,Naive Bayes,82.20689655,82.3979354,78.24175824,79.9351115,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal']"
6601,Naive Bayes,82.18390805,81.83816184,79.72527473,80.41611441,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'slope', 'ca', 'thal']"
6602,Naive Bayes,78.16091954,78.75723296,74.45054945,75.89880446,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope']"
6603,Naive Bayes,82.16091954,83.3219697,78.07692308,80.09938669,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca']"
6604,Naive Bayes,82.52873563,82.26984127,80.27472527,80.89128088,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'thal']"
6605,Naive Bayes,80.81609195,82.69097569,75.27472527,78.24232347,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'ca']"
6606,Naive Bayes,81.50574713,80.38716186,80.32967033,80.03171837,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'thal']"
6607,Naive Bayes,82.85057471,82.50986513,81.0989011,81.46955777,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'ca', 'thal']"
6608,Naive Bayes,80.49425287,84.65873016,72.25274725,77.02223888,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca']"
6609,Naive Bayes,81.1954023,80.37292609,80.32967033,79.87292072,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope', 'thal']"
6610,Naive Bayes,83.88505747,84.62987013,80.38461538,82.17007565,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal']"
6611,Naive Bayes,82.85057471,82.35164835,81.15384615,81.4010189,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'slope', 'ca', 'thal']"
6612,Naive Bayes,81.16091954,82.36113886,75.93406593,78.60544398,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'ca']"
6613,Naive Bayes,81.1954023,80.10774275,80.32967033,79.75359108,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'thal']"
6614,Naive Bayes,82.20689655,80.93531469,80.43956044,80.37296956,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'ca', 'thal']"
6615,Naive Bayes,82.52873563,81.07783883,82.58241758,81.23418767,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'slope', 'ca', 'thal']"
6616,Naive Bayes,81.87356322,80.85601898,80.43956044,80.37952648,"['sex', 'cp', 'trestbps', 'fbs', 'oldpeak', 'slope', 'ca', 'thal']"
6617,Naive Bayes,79.16091954,79.97024544,74.45054945,76.61006979,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
6618,Naive Bayes,82.17241379,85.21590909,75.93406593,79.5046802,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
6619,Naive Bayes,83.1954023,82.97252747,80.98901099,81.67219168,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
6620,Naive Bayes,80.47126437,82.01565102,75.21978022,77.97863388,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
6621,Naive Bayes,81.18390805,80.02402499,79.67032967,79.6468237,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
6622,Naive Bayes,82.87356322,81.8294622,81.81318681,81.58042188,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
