,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
6721,Naive Bayes,81.17463849,82.2717824,84.26470588,83.04289849,"['sex', 'cp', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
6722,Naive Bayes,77.54801631,77.27833677,83.125,79.92783932,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak']"
6723,Naive Bayes,76.60326288,77.43426676,80.58823529,78.70296518,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope']"
6724,Naive Bayes,76.60326288,77.79459064,80.66176471,79.02539867,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'ca']"
6725,Naive Bayes,75.27994067,78.34950288,76.91176471,77.09718281,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'thal']"
6726,Naive Bayes,75.99258435,75.55142198,83.125,78.79366226,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope']"
6727,Naive Bayes,77.24842418,77.18290825,83.19852941,79.82400563,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca']"
6728,Naive Bayes,76.93733778,79.02651708,78.78676471,78.61297497,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'thal']"
6729,Naive Bayes,77.83982202,77.03405573,84.85294118,80.61836856,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'ca']"
6730,Naive Bayes,75.61475714,78.30521067,76.875,77.02916179,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'thal']"
6731,Naive Bayes,77.10493141,80.71890064,77.5,78.64945071,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'ca', 'thal']"
6732,Naive Bayes,76.57026326,78.79074142,78.82352941,78.30211027,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope']"
6733,Naive Bayes,75.51427512,77.4265443,78.78676471,77.8987902,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca']"
6734,Naive Bayes,78.19466073,79.91703733,81.17647059,80.07225617,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal']"
6735,Naive Bayes,74.25917686,76.12302816,77.53676471,76.60011081,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'ca']"
6736,Naive Bayes,75.61401557,78.25572982,78.16176471,77.58930948,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'thal']"
6737,Naive Bayes,76.2269188,80.53641624,75.77205882,77.57256707,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'ca', 'thal']"
6738,Naive Bayes,75.25991843,75.24093829,82.5,78.45374234,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca']"
6739,Naive Bayes,77.24916574,77.89066416,81.80147059,79.42785389,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'thal']"
6740,Naive Bayes,77.52799407,79.57703081,79.41176471,79.25227882,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal']"
6741,Naive Bayes,75.83759733,79.09381485,77.57352941,77.73507757,"['sex', 'trestbps', 'chol', 'fbs', 'restecg', 'slope', 'ca', 'thal']"
6742,Naive Bayes,78.54949944,79.39705882,81.875,80.45099682,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope']"
6743,Naive Bayes,77.504264,78.01771586,82.46323529,80.06926407,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca']"
6744,Naive Bayes,79.49499444,81.30205415,81.83823529,81.26655213,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'thal']"
6745,Naive Bayes,76.61624027,77.57168043,80.625,78.98688669,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'ca']"
6746,Naive Bayes,77.22617723,80.01144122,78.125,78.75459175,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'thal']"
6747,Naive Bayes,79.51798294,81.88065611,80.55147059,81.05315614,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'ca', 'thal']"
6748,Naive Bayes,76.92732666,76.41361369,83.67647059,79.76293511,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca']"
6749,Naive Bayes,78.2499073,79.74335962,80.58823529,79.90429093,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'thal']"
6750,Naive Bayes,79.54022989,80.5621775,82.46323529,81.3151661,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal']"
6751,Naive Bayes,79.12940304,81.10604944,81.10294118,80.55970737,"['sex', 'trestbps', 'chol', 'fbs', 'thalach', 'slope', 'ca', 'thal']"
